EpochTime,CurrentPlaybackTime,CurrentBufferSize,CurrentPlaybackState,Action,Bitrate
0,0,0,INITIAL_BUFFERING,Starting,0
0,0,0,INITIAL_BUFFERING,Starting,0
0.000187158584595,0,1,INITIAL_BUFFERING,Writing,45226
0.00097918510437,0,1,PLAY,InitialBuffering-Play,0
0.00184917449951,0,0,PLAY,StillPlaying,45226
0.0446591377258,0,1,PLAY,Writing,88783.0
0.116764068604,0,2,PLAY,Writing,128503.0
0.187695026398,0,3,PLAY,Writing,177437.0
0.279080152512,0,4,PLAY,Writing,217761.0
0.40805721283,0,5,PLAY,Writing,255865.0
0.489521026611,0,6,PLAY,Writing,323047.0
0.611860990524,0,7,PLAY,Writing,378355.0
0.79833316803,0,8,PLAY,Writing,509091.0
0.961843013763,0,9,PLAY,Writing,577751.0
1.17973303795,1,10,PLAY,Writing,782553.0
1.53228616714,1,11,PLAY,Writing,1008699.0
4.00267505646,4,10,PLAY,StillPlaying,88783.0
5.85165500641,5,11,PLAY,Writing,1207152.0
8.0026140213,8,10,PLAY,StillPlaying,128503.0
10.1689271927,10,11,PLAY,Writing,1473801.0
12.0027270317,12,10,PLAY,StillPlaying,177437.0
15.0483131409,15,11,PLAY,Writing,2087347.0
16.0026111603,16,10,PLAY,StillPlaying,217761.0
19.3101921082,19,11,PLAY,Writing,2409742.0
20.0025980473,20,10,PLAY,StillPlaying,255865.0
24.0025770664,24,9,PLAY,StillPlaying,323047.0
24.21383214,24,10,PLAY,Writing,2944291.0
26.1831531525,26,11,PLAY,Writing,3340509.0
28.0026910305,28,10,PLAY,StillPlaying,378355.0
31.2298650742,31,11,PLAY,Writing,3613836.0
32.0026640892,32,10,PLAY,StillPlaying,509091.0
36.0026180744,36,9,PLAY,StillPlaying,577751.0
36.8381011486,36,10,PLAY,Writing,3936261.0
40.0029101372,40,9,PLAY,StillPlaying,782553.0
40.7700681686,40,10,PLAY,Writing,3936261.0
42.1660971642,42,11,PLAY,Writing,3936261.0
44.0026531219,44,10,PLAY,StillPlaying,1008699.0
46.3856301308,46,11,PLAY,Writing,3936261.0
48.0026621819,48,10,PLAY,StillPlaying,1207152.0
51.0256919861,51,11,PLAY,Writing,3936261.0
52.0027050972,52,10,PLAY,StillPlaying,1473801.0
55.3287250996,55,11,PLAY,Writing,3936261.0
56.0026481152,56,10,PLAY,StillPlaying,2087347.0
59.6700561047,59,11,PLAY,Writing,3936261.0
60.0026550293,60,10,PLAY,StillPlaying,2409742.0
64.0026600361,64,9,PLAY,StillPlaying,2944291.0
64.2908370495,64,10,PLAY,Writing,3936261.0
65.0334191322,65,11,PLAY,Writing,3936261.0
68.002669096,68,10,PLAY,StillPlaying,3340509.0
69.4036672115,69,11,PLAY,Writing,3936261.0
72.0026931763,72,10,PLAY,StillPlaying,3613836.0
74.7838001251,74,11,PLAY,Writing,3936261.0
76.0026671886,76,10,PLAY,StillPlaying,3936261.0
80.0026321411,80,9,PLAY,StillPlaying,3936261.0
81.6498811245,81,10,PLAY,Writing,3936261.0
83.8159930706,83,11,PLAY,Writing,3936261.0
84.0026550293,84,10,PLAY,StillPlaying,3936261.0
88.0026102066,88,9,PLAY,StillPlaying,3936261.0
88.7504711151,88,10,PLAY,Writing,3936261.0
90.1243131161,90,11,PLAY,Writing,3936261.0
92.0026671886,92,10,PLAY,StillPlaying,3936261.0
95.2410621643,95,11,PLAY,Writing,3936261.0
96.0026490688,96,10,PLAY,StillPlaying,3936261.0
100.002657175,100,9,PLAY,StillPlaying,3936261.0
100.230509043,100,10,PLAY,Writing,3936261.0
101.913547039,101,11,PLAY,Writing,3936261.0
104.002680063,104,10,PLAY,StillPlaying,3936261.0
107.182471991,107,11,PLAY,Writing,3936261.0
108.002647161,108,10,PLAY,StillPlaying,3936261.0
112.002627134,112,9,PLAY,StillPlaying,3936261.0
112.143975019,112,10,PLAY,Writing,3936261.0
113.436374187,113,11,PLAY,Writing,3936261.0
116.00267005,116,10,PLAY,StillPlaying,3936261.0
117.670587063,117,11,PLAY,Writing,3936261.0
120.002665997,120,10,PLAY,StillPlaying,3936261.0
122.884666204,122,11,PLAY,Writing,3936261.0
124.002655983,124,10,PLAY,StillPlaying,3936261.0
127.558364153,127,11,PLAY,Writing,3936261.0
128.002652168,128,10,PLAY,StillPlaying,3936261.0
132.002622128,132,9,PLAY,StillPlaying,3936261.0
132.465633154,132,10,PLAY,Writing,3936261.0
133.277265072,133,11,PLAY,Writing,3936261.0
136.002662182,136,10,PLAY,StillPlaying,3936261.0
138.904929161,138,11,PLAY,Writing,3936261.0
140.002665997,140,10,PLAY,StillPlaying,3936261.0
144.002616167,144,9,PLAY,StillPlaying,3936261.0
144.598648071,144,10,PLAY,Writing,3936261.0
146.667677164,146,11,PLAY,Writing,3936261.0
148.002665043,148,10,PLAY,StillPlaying,3936261.0
151.228430986,151,11,PLAY,Writing,3936261.0
152.002664089,152,10,PLAY,StillPlaying,3936261.0
156.002616167,156,9,PLAY,StillPlaying,3936261.0
157.006052017,157,10,PLAY,Writing,3936261.0
158.526274204,158,11,PLAY,Writing,3936261.0
160.00267911,160,10,PLAY,StillPlaying,3936261.0
163.231439114,163,11,PLAY,Writing,3936261.0
164.002652168,164,10,PLAY,StillPlaying,3936261.0
167.917482138,167,11,PLAY,Writing,3936261.0
168.002652168,168,10,PLAY,StillPlaying,3936261.0
172.002986193,172,9,PLAY,StillPlaying,3936261.0
173.551705122,173,10,PLAY,Writing,3936261.0
175.637238026,175,11,PLAY,Writing,3936261.0
176.002711058,176,10,PLAY,StillPlaying,3936261.0
180.002834082,180,9,PLAY,StillPlaying,3936261.0
180.577189207,180,10,PLAY,Writing,3936261.0
181.473038197,181,11,PLAY,Writing,3936261.0
184.002708197,184,10,PLAY,StillPlaying,3936261.0
187.287145138,187,11,PLAY,Writing,3936261.0
188.002642155,188,10,PLAY,StillPlaying,3936261.0
192.002610207,192,9,PLAY,StillPlaying,3936261.0
192.334884167,192,10,PLAY,Writing,3936261.0
193.582146168,193,11,PLAY,Writing,3936261.0
196.002664089,196,10,PLAY,StillPlaying,3936261.0
198.069302082,198,11,PLAY,Writing,3936261.0
200.002655983,200,10,PLAY,StillPlaying,3936261.0
203.84764719,203,11,PLAY,Writing,3936261.0
204.002650023,204,10,PLAY,StillPlaying,3936261.0
208.002902031,208,9,PLAY,StillPlaying,3936261.0
209.708660126,209,10,PLAY,Writing,3936261.0
211.115054131,211,11,PLAY,Writing,3936261.0
212.002633095,212,10,PLAY,StillPlaying,3936261.0
216.002622128,216,9,PLAY,StillPlaying,3936261.0
216.270357132,216,10,PLAY,Writing,3936261.0
217.84745121,217,11,PLAY,Writing,3936261.0
220.002658129,220,10,PLAY,StillPlaying,3936261.0
223.235561132,223,11,PLAY,Writing,3936261.0
224.002647161,224,10,PLAY,StillPlaying,3936261.0
228.002677202,228,9,PLAY,StillPlaying,3936261.0
228.239976168,228,10,PLAY,Writing,3936261.0
230.815944195,230,11,PLAY,Writing,3936261.0
232.002682209,232,10,PLAY,StillPlaying,3936261.0
236.002626181,236,9,PLAY,StillPlaying,3936261.0
236.919384003,236,10,PLAY,Writing,3936261.0
239.363733053,239,11,PLAY,Writing,3936261.0
240.002570152,240,10,PLAY,StillPlaying,3936261.0
244.002840042,244,9,PLAY,StillPlaying,3936261.0
244.965734005,244,10,PLAY,Writing,3936261.0
246.215526104,246,11,PLAY,Writing,3936261.0
248.002647161,248,10,PLAY,StillPlaying,3936261.0
250.82842803,250,11,PLAY,Writing,3936261.0
252.002628088,252,10,PLAY,StillPlaying,3936261.0
256.002592087,256,9,PLAY,StillPlaying,3936261.0
