EpochTime,CurrentPlaybackTime,CurrentBufferSize,CurrentPlaybackState,Action,Bitrate
256.00297904,256,10,PLAY,StillPlaying,3936261.0
260.003255844,260,9,PLAY,StillPlaying,3936261.0
260.73269701,260,10,PLAY,Writing,3936261.0
264.002991915,264,9,PLAY,StillPlaying,3936261.0
265.218904972,265,10,PLAY,Writing,3936261.0
268.003017902,268,9,PLAY,StillPlaying,3936261.0
269.048168898,269,10,PLAY,Writing,3936261.0
271.957330942,271,11,PLAY,Writing,3936261.0
272.002979994,272,10,PLAY,StillPlaying,3936261.0
276.003005028,276,9,PLAY,StillPlaying,3936261.0
279.737565994,279,10,PLAY,Writing,3936261.0
280.002897024,280,9,PLAY,StillPlaying,3936261.0
283.725682974,283,10,PLAY,Writing,3936261.0
284.002977848,284,9,PLAY,StillPlaying,3936261.0
287.625277996,287,10,PLAY,Writing,3936261.0
288.002980947,288,9,PLAY,StillPlaying,3936261.0
292.002933979,292,8,PLAY,StillPlaying,3936261.0
292.232404947,292,9,PLAY,Writing,3936261.0
295.848346949,295,10,PLAY,Writing,3613836.0
296.00297904,296,9,PLAY,StillPlaying,3613836.0
298.862310886,298,10,PLAY,Writing,3936261.0
300.002986908,300,9,PLAY,StillPlaying,3936261.0
300.962975025,300,10,PLAY,Writing,3340509.0
304.002984047,304,9,PLAY,StillPlaying,3936261.0
305.359240055,305,10,PLAY,Writing,3613836.0
308.003066063,308,9,PLAY,StillPlaying,3936261.0
310.465173006,310,10,PLAY,Writing,3340509.0
312.002986908,312,9,PLAY,StillPlaying,3936261.0
314.221511841,314,10,PLAY,Writing,2944291.0
316.002982855,316,9,PLAY,StillPlaying,3936261.0
318.047884941,318,10,PLAY,Writing,3340509.0
320.002984047,320,9,PLAY,StillPlaying,3936261.0
323.069287062,323,10,PLAY,Writing,3613836.0
324.002997875,324,9,PLAY,StillPlaying,3936261.0
326.839432001,326,10,PLAY,Writing,3340509.0
328.003048897,328,9,PLAY,StillPlaying,3936261.0
331.689317942,331,10,PLAY,Writing,3613836.0
332.003018856,332,9,PLAY,StillPlaying,3613836.0
336.002943039,336,8,PLAY,StillPlaying,3936261.0
336.430284023,336,9,PLAY,Writing,3936261.0
339.270668983,339,10,PLAY,Writing,3936261.0
340.002994061,340,9,PLAY,StillPlaying,3340509.0
342.301108837,342,10,PLAY,Writing,3936261.0
344.003030062,344,9,PLAY,StillPlaying,3613836.0
344.590507984,344,10,PLAY,Writing,3936261.0
345.724895,345,11,PLAY,Writing,3936261.0
348.003069878,348,10,PLAY,StillPlaying,3340509.0
350.491755962,350,11,PLAY,Writing,3613836.0
352.002979994,352,10,PLAY,StillPlaying,2944291.0
356.002940893,356,9,PLAY,StillPlaying,3340509.0
356.156120062,356,10,PLAY,Writing,3936261.0
359.306028843,359,11,PLAY,Writing,3936261.0
360.002985954,360,10,PLAY,StillPlaying,3613836.0
364.002934933,364,9,PLAY,StillPlaying,3340509.0
364.316797972,364,10,PLAY,Writing,3936261.0
367.07586503,367,11,PLAY,Writing,3936261.0
368.003061056,368,10,PLAY,StillPlaying,3613836.0
372.003269911,372,9,PLAY,StillPlaying,3936261.0
374.057184935,374,10,PLAY,Writing,3936261.0
376.003005028,376,9,PLAY,StillPlaying,3936261.0
377.351807833,377,10,PLAY,Writing,3613836.0
379.306388855,379,11,PLAY,Writing,3340509.0
380.003011942,380,10,PLAY,StillPlaying,3936261.0
384.002940893,384,9,PLAY,StillPlaying,3936261.0
388.002933979,388,8,PLAY,StillPlaying,3936261.0
388.679513931,388,9,PLAY,Writing,3613836.0
392.003003836,392,8,PLAY,StillPlaying,3613836.0
392.660984993,392,9,PLAY,Writing,3340509.0
396.003001928,396,8,PLAY,StillPlaying,3936261.0
396.266753912,396,9,PLAY,Writing,3613836.0
400.003000021,400,8,PLAY,StillPlaying,3936261.0
400.321318865,400,9,PLAY,Writing,3340509.0
403.048295021,403,10,PLAY,Writing,3613836.0
404.002991915,404,9,PLAY,StillPlaying,3936261.0
405.80229187,405,10,PLAY,Writing,3936261.0
408.002990961,408,9,PLAY,StillPlaying,3936261.0
408.081197977,408,10,PLAY,Writing,3613836.0
409.598638058,409,11,PLAY,Writing,3936261.0
412.002994061,412,10,PLAY,StillPlaying,3936261.0
414.534935951,414,11,PLAY,Writing,3936261.0
416.002992868,416,10,PLAY,StillPlaying,3613836.0
419.933370829,419,11,PLAY,Writing,3936261.0
420.002984047,420,10,PLAY,StillPlaying,3340509.0
424.002943039,424,9,PLAY,StillPlaying,3613836.0
427.063000917,427,10,PLAY,Writing,3936261.0
428.002903938,428,9,PLAY,StillPlaying,3340509.0
432.002902985,432,8,PLAY,StillPlaying,3613836.0
433.638829947,433,9,PLAY,Writing,3936261.0
436.002897024,436,8,PLAY,StillPlaying,3340509.0
438.111682892,438,9,PLAY,Writing,3936261.0
440.002928972,440,8,PLAY,StillPlaying,3613836.0
440.181625843,440,9,PLAY,Writing,3936261.0
444.003000975,444,8,PLAY,StillPlaying,3936261.0
448.002933979,448,7,PLAY,StillPlaying,3613836.0
452.002928019,452,6,PLAY,StillPlaying,3936261.0
456.002912045,456,5,PLAY,StillPlaying,3936261.0
460.002928972,460,4,PLAY,StillPlaying,3936261.0
464.002897978,464,3,PLAY,StillPlaying,3936261.0
468.002923012,468,2,PLAY,StillPlaying,3936261.0
472.002933979,472,1,PLAY,StillPlaying,3936261.0
476.002926826,476,0,PLAY,StillPlaying,3936261.0
480.003084898,480,0,STOP,Stopped,0
