EpochTime,CurrentPlaybackTime,CurrentBufferSize,CurrentPlaybackState,Action,Bitrate
259.025026083,259,11,PLAY,Writing,1473801.0
260.00258112,260,10,PLAY,StillPlaying,1473801.0
264.002563953,264,9,PLAY,StillPlaying,1207152.0
266.829602957,266,10,PLAY,Writing,2087347.0
268.002640963,268,9,PLAY,StillPlaying,1473801.0
270.601213932,270,10,PLAY,Writing,1473801.0
272.002637148,272,9,PLAY,StillPlaying,1207152.0
276.002608061,276,8,PLAY,StillPlaying,1473801.0
276.47211194,276,9,PLAY,Writing,2087347.0
279.521327972,279,10,PLAY,Writing,1473801.0
280.002627134,280,9,PLAY,StillPlaying,1207152.0
283.037883043,283,10,PLAY,Writing,2087347.0
284.002622128,284,9,PLAY,StillPlaying,1473801.0
286.028165102,286,10,PLAY,Writing,1473801.0
288.002643108,288,9,PLAY,StillPlaying,1207152.0
289.974948168,289,10,PLAY,Writing,2087347.0
291.829012156,291,11,PLAY,Writing,1473801.0
292.002617121,292,10,PLAY,StillPlaying,1473801.0
296.0026021,296,9,PLAY,StillPlaying,2087347.0
299.531579018,299,10,PLAY,Writing,2087347.0
300.002614975,300,9,PLAY,StillPlaying,1473801.0
302.119311094,302,10,PLAY,Writing,2409742.0
304.002624035,304,9,PLAY,StillPlaying,2087347.0
306.775200129,306,10,PLAY,Writing,2087347.0
308.002627134,308,9,PLAY,StillPlaying,1473801.0
308.748886108,308,10,PLAY,Writing,1473801.0
312.002645016,312,9,PLAY,StillPlaying,2087347.0
314.469707012,314,10,PLAY,Writing,2087347.0
316.002619028,316,9,PLAY,StillPlaying,1473801.0
317.941050053,317,10,PLAY,Writing,1473801.0
320.002620935,320,9,PLAY,StillPlaying,2087347.0
320.751418114,320,10,PLAY,Writing,2087347.0
323.75722909,323,11,PLAY,Writing,1473801.0
324.002619028,324,10,PLAY,StillPlaying,1473801.0
328.002576113,328,9,PLAY,StillPlaying,2087347.0
331.891360998,331,10,PLAY,Writing,2087347.0
332.002606153,332,9,PLAY,StillPlaying,1473801.0
333.437473059,333,10,PLAY,Writing,1473801.0
336.002702951,336,9,PLAY,StillPlaying,2087347.0
336.140365124,336,10,PLAY,Writing,2087347.0
340.002675056,340,9,PLAY,StillPlaying,2409742.0
340.196578979,340,10,PLAY,Writing,2409742.0
343.204952002,343,11,PLAY,Writing,2087347.0
344.002609015,344,10,PLAY,StillPlaying,2087347.0
348.002684116,348,9,PLAY,StillPlaying,1473801.0
349.503528118,349,10,PLAY,Writing,2409742.0
352.002557993,352,9,PLAY,StillPlaying,2087347.0
352.097100973,352,10,PLAY,Writing,2087347.0
355.154850006,355,11,PLAY,Writing,2409742.0
356.00258112,356,10,PLAY,StillPlaying,1473801.0
360.002552032,360,9,PLAY,StillPlaying,2087347.0
361.757740021,361,10,PLAY,Writing,1473801.0
364.002684116,364,9,PLAY,StillPlaying,1473801.0
367.420480967,367,10,PLAY,Writing,2087347.0
368.002599001,368,9,PLAY,StillPlaying,2087347.0
369.525443077,369,10,PLAY,Writing,1473801.0
372.002577066,372,9,PLAY,StillPlaying,1473801.0
376.002576113,376,8,PLAY,StillPlaying,2087347.0
380.002552032,380,7,PLAY,StillPlaying,2409742.0
381.191403151,381,8,PLAY,Writing,2087347.0
383.353078127,383,9,PLAY,Writing,1008699.0
384.002647161,384,8,PLAY,StillPlaying,2087347.0
387.751563072,387,9,PLAY,Writing,782553.0
388.002616167,388,8,PLAY,StillPlaying,2409742.0
390.877120972,390,9,PLAY,Writing,1008699.0
392.002643108,392,8,PLAY,StillPlaying,2087347.0
392.123908043,392,9,PLAY,Writing,782553.0
393.961434126,393,10,PLAY,Writing,1008699.0
396.002619028,396,9,PLAY,StillPlaying,2409742.0
396.405877113,396,10,PLAY,Writing,1207152.0
400.002628088,400,9,PLAY,StillPlaying,1473801.0
404.002604008,404,8,PLAY,StillPlaying,2087347.0
405.875453949,405,9,PLAY,Writing,1473801.0
408.002614021,408,8,PLAY,StillPlaying,1473801.0
408.47551012,408,9,PLAY,Writing,1008699.0
410.564502954,410,10,PLAY,Writing,1207152.0
412.002614021,412,9,PLAY,StillPlaying,2087347.0
412.687448025,412,10,PLAY,Writing,1008699.0
413.473058939,413,11,PLAY,Writing,1207152.0
416.002627134,416,10,PLAY,StillPlaying,1008699.0
420.002591133,420,9,PLAY,StillPlaying,782553.0
422.780528069,422,10,PLAY,Writing,1008699.0
424.002622128,424,9,PLAY,StillPlaying,1008699.0
424.786303043,424,10,PLAY,Writing,1207152.0
427.411947966,427,11,PLAY,Writing,1473801.0
428.002619028,428,10,PLAY,StillPlaying,782553.0
432.002583981,432,9,PLAY,StillPlaying,1008699.0
435.099452972,435,10,PLAY,Writing,2087347.0
436.002601147,436,9,PLAY,StillPlaying,1207152.0
438.678534031,438,10,PLAY,Writing,1473801.0
440.002542973,440,9,PLAY,StillPlaying,1473801.0
444.002539158,444,8,PLAY,StillPlaying,1008699.0
448.002541065,448,7,PLAY,StillPlaying,1207152.0
452.002540112,452,6,PLAY,StillPlaying,1008699.0
456.002536058,456,5,PLAY,StillPlaying,1207152.0
460.002571106,460,4,PLAY,StillPlaying,1008699.0
464.002539158,464,3,PLAY,StillPlaying,1207152.0
468.002537012,468,2,PLAY,StillPlaying,1473801.0
472.002541065,472,1,PLAY,StillPlaying,2087347.0
476.002726078,476,0,PLAY,StillPlaying,1473801.0
480.002637148,480,0,STOP,Stopped,0
