EpochTime,CurrentPlaybackTime,CurrentBufferSize,CurrentPlaybackState,Action,Bitrate
261.186100006,260,9,PLAY,Writing,88783.0
264.954188108,264,8,PLAY,StillPlaying,88783.0
265.064353228,264,9,PLAY,Writing,128503.0
267.979616165,267,10,PLAY,Writing,45226.0
268.954185009,268,9,PLAY,StillPlaying,128503.0
270.864348173,269,10,PLAY,Writing,88783.0
272.954185009,272,9,PLAY,StillPlaying,177437.0
273.662455082,272,10,PLAY,Writing,45226.0
276.514157057,275,11,PLAY,Writing,88783.0
276.954192162,276,10,PLAY,StillPlaying,128503.0
280.954152107,280,9,PLAY,StillPlaying,177437.0
281.685097218,280,10,PLAY,Writing,45226.0
282.252857208,281,11,PLAY,Writing,88783.0
284.954195023,284,10,PLAY,StillPlaying,128503.0
286.262816191,285,11,PLAY,Writing,128503.0
288.954187155,288,10,PLAY,StillPlaying,88783.0
290.272626162,289,11,PLAY,Writing,177437.0
292.954189062,292,10,PLAY,StillPlaying,128503.0
294.481483221,293,11,PLAY,Writing,217761.0
296.954195023,296,10,PLAY,StillPlaying,88783.0
300.954157114,300,9,PLAY,StillPlaying,128503.0
304.9541502,304,8,PLAY,StillPlaying,45226.0
305.008909225,304,9,PLAY,Writing,255865.0
308.954185009,308,8,PLAY,StillPlaying,88783.0
310.765742064,309,9,PLAY,Writing,323047.0
312.954170227,312,8,PLAY,StillPlaying,45226.0
316.773516178,315,9,PLAY,Writing,255865.0
316.954188108,316,8,PLAY,StillPlaying,88783.0
320.9541502,320,7,PLAY,StillPlaying,45226.0
321.97716403,321,8,PLAY,Writing,217761.0
324.954423189,324,7,PLAY,StillPlaying,88783.0
326.333554029,325,8,PLAY,Writing,177437.0
328.954185009,328,7,PLAY,StillPlaying,128503.0
330.195092201,329,8,PLAY,Writing,128503.0
332.954193115,332,7,PLAY,StillPlaying,177437.0
334.528642178,333,8,PLAY,Writing,177437.0
336.954190016,336,7,PLAY,StillPlaying,217761.0
338.980779171,338,8,PLAY,Writing,128503.0
340.954186201,340,7,PLAY,StillPlaying,255865.0
343.450965166,342,8,PLAY,Writing,177437.0
344.954194069,344,7,PLAY,StillPlaying,323047.0
346.721376181,345,8,PLAY,Writing,88783.0
348.954186201,348,7,PLAY,StillPlaying,255865.0
350.596136093,349,8,PLAY,Writing,128503.0
352.954181194,352,7,PLAY,StillPlaying,217761.0
353.78456521,352,8,PLAY,Writing,88783.0
356.358034134,355,9,PLAY,Writing,128503.0
356.954193115,356,8,PLAY,StillPlaying,177437.0
358.995409012,358,9,PLAY,Writing,88783.0
360.954181194,360,8,PLAY,StillPlaying,128503.0
363.014005184,362,9,PLAY,Writing,128503.0
364.954188108,364,8,PLAY,StillPlaying,177437.0
366.367134094,365,9,PLAY,Writing,88783.0
368.954191208,368,8,PLAY,StillPlaying,128503.0
369.605454206,368,9,PLAY,Writing,128503.0
372.954190016,372,8,PLAY,StillPlaying,177437.0
373.020148039,372,9,PLAY,Writing,88783.0
376.735655069,375,10,PLAY,Writing,128503.0
376.954180002,376,9,PLAY,StillPlaying,88783.0
379.099579096,378,10,PLAY,Writing,88783.0
380.954181194,380,9,PLAY,StillPlaying,128503.0
384.005726099,383,10,PLAY,Writing,128503.0
384.954191208,384,9,PLAY,StillPlaying,88783.0
387.810912132,386,10,PLAY,Writing,88783.0
388.954182148,388,9,PLAY,StillPlaying,128503.0
391.466849089,390,10,PLAY,Writing,128503.0
392.954190016,392,9,PLAY,StillPlaying,88783.0
395.478321075,394,10,PLAY,Writing,88783.0
396.954181194,396,9,PLAY,StillPlaying,128503.0
399.291851044,398,10,PLAY,Writing,128503.0
400.954174042,400,9,PLAY,StillPlaying,88783.0
402.901181221,401,10,PLAY,Writing,88783.0
404.954192162,404,9,PLAY,StillPlaying,128503.0
406.638567209,405,10,PLAY,Writing,128503.0
408.954189062,408,9,PLAY,StillPlaying,88783.0
409.746565104,408,10,PLAY,Writing,88783.0
412.954199076,412,9,PLAY,StillPlaying,128503.0
413.018351078,412,10,PLAY,Writing,128503.0
415.417300224,414,11,PLAY,Writing,88783.0
416.954194069,416,10,PLAY,StillPlaying,88783.0
420.954195023,420,9,PLAY,StillPlaying,128503.0
422.390971184,421,10,PLAY,Writing,128503.0
424.702745199,423,11,PLAY,Writing,88783.0
424.954196215,424,10,PLAY,StillPlaying,88783.0
428.9541471,428,9,PLAY,StillPlaying,128503.0
430.068156004,429,10,PLAY,Writing,128503.0
431.006646156,430,11,PLAY,Writing,177437.0
432.954249144,432,10,PLAY,StillPlaying,88783.0
435.026692152,434,11,PLAY,Writing,217761.0
436.954187155,436,10,PLAY,StillPlaying,128503.0
440.95414114,440,9,PLAY,StillPlaying,88783.0
444.954190016,444,8,PLAY,StillPlaying,128503.0
448.954143047,448,7,PLAY,StillPlaying,88783.0
452.954284191,452,6,PLAY,StillPlaying,128503.0
456.954146147,456,5,PLAY,StillPlaying,88783.0
460.954140186,460,4,PLAY,StillPlaying,128503.0
464.954154015,464,3,PLAY,StillPlaying,88783.0
468.954138041,468,2,PLAY,StillPlaying,128503.0
472.954146147,472,1,PLAY,StillPlaying,177437.0
476.954149008,476,0,PLAY,StillPlaying,217761.0
480.954293013,480,0,STOP,Stopped,0
