EpochTime,CurrentPlaybackTime,CurrentBufferSize,CurrentPlaybackState,Action,Bitrate
0,0,0,INITIAL_BUFFERING,Starting,0
0,0,0,INITIAL_BUFFERING,Starting,0
0.000121116638184,0,1,INITIAL_BUFFERING,Writing,45226
0.000998020172119,0,1,PLAY,InitialBuffering-Play,0
0.00203514099121,0,0,PLAY,StillPlaying,45226
0.464749097824,0,1,PLAY,Writing,45226.0
1.09629297256,1,2,PLAY,Writing,88783.0
1.81939816475,1,3,PLAY,Writing,128503.0
2.64368796349,2,4,PLAY,Writing,177437.0
3.54135203362,3,5,PLAY,Writing,217761.0
4.00308012962,4,4,PLAY,StillPlaying,45226.0
4.41493105888,4,5,PLAY,Writing,255865.0
5.62833404541,5,6,PLAY,Writing,323047.0
7.3976020813,7,7,PLAY,Writing,378355.0
8.00293898582,8,6,PLAY,StillPlaying,88783.0
9.49635195732,9,7,PLAY,Writing,509091.0
12.0030100346,12,6,PLAY,StillPlaying,128503.0
12.2967729568,12,7,PLAY,Writing,577751.0
16.0033409595,16,6,PLAY,StillPlaying,177437.0
16.2384090424,16,7,PLAY,Writing,782553.0
20.0029921532,20,6,PLAY,StillPlaying,217761.0
22.1405799389,22,7,PLAY,Writing,1008699.0
24.002931118,24,6,PLAY,StillPlaying,255865.0
25.508671999,25,7,PLAY,Writing,577751.0
28.0030190945,28,6,PLAY,StillPlaying,323047.0
28.9683520794,28,7,PLAY,Writing,782553.0
30.6422979832,30,8,PLAY,Writing,577751.0
32.0029129982,32,7,PLAY,StillPlaying,378355.0
32.7954051495,32,8,PLAY,Writing,782553.0
34.9464249611,34,9,PLAY,Writing,577751.0
36.0029070377,36,8,PLAY,StillPlaying,509091.0
37.7851090431,37,9,PLAY,Writing,782553.0
40.0029430389,40,8,PLAY,StillPlaying,577751.0
41.2081110477,41,9,PLAY,Writing,1008699.0
44.0031139851,44,8,PLAY,StillPlaying,782553.0
44.7849740982,44,9,PLAY,Writing,782553.0
48.0030310154,48,8,PLAY,StillPlaying,1008699.0
48.8957850933,48,9,PLAY,Writing,1008699.0
51.7932729721,51,10,PLAY,Writing,782553.0
52.0029079914,52,9,PLAY,StillPlaying,577751.0
54.9591431618,54,10,PLAY,Writing,1008699.0
56.0029389858,56,9,PLAY,StillPlaying,782553.0
57.4713830948,57,10,PLAY,Writing,782553.0
60.0029051304,60,9,PLAY,StillPlaying,577751.0
60.3112571239,60,10,PLAY,Writing,1008699.0
63.2943770885,63,11,PLAY,Writing,782553.0
64.0029389858,64,10,PLAY,StillPlaying,782553.0
68.0029499531,68,9,PLAY,StillPlaying,577751.0
68.1480569839,68,10,PLAY,Writing,1008699.0
71.3429541588,71,11,PLAY,Writing,1207152.0
72.0029370785,72,10,PLAY,StillPlaying,782553.0
76.0032091141,76,9,PLAY,StillPlaying,1008699.0
76.8909730911,76,10,PLAY,Writing,1008699.0
80.0029160976,80,9,PLAY,StillPlaying,782553.0
82.6131370068,82,10,PLAY,Writing,1207152.0
84.0028820038,84,9,PLAY,StillPlaying,1008699.0
86.9370419979,86,10,PLAY,Writing,1008699.0
88.0029089451,88,9,PLAY,StillPlaying,782553.0
91.9946410656,91,10,PLAY,Writing,1207152.0
92.0028920174,92,9,PLAY,StillPlaying,1008699.0
95.6687221527,95,10,PLAY,Writing,782553.0
96.0028979778,96,9,PLAY,StillPlaying,782553.0
99.5809309483,99,10,PLAY,Writing,1008699.0
100.002887964,100,9,PLAY,StillPlaying,1008699.0
102.882528067,102,10,PLAY,Writing,782553.0
104.002918959,104,9,PLAY,StillPlaying,782553.0
106.621001959,106,10,PLAY,Writing,1008699.0
108.002892017,108,9,PLAY,StillPlaying,1008699.0
109.776570082,109,10,PLAY,Writing,782553.0
112.002908945,112,9,PLAY,StillPlaying,1207152.0
113.731379986,113,10,PLAY,Writing,1008699.0
116.003111124,116,9,PLAY,StillPlaying,1008699.0
117.157782078,117,10,PLAY,Writing,782553.0
120.002892971,120,9,PLAY,StillPlaying,1207152.0
120.109872103,120,10,PLAY,Writing,1008699.0
122.949568033,122,11,PLAY,Writing,782553.0
124.002892017,124,10,PLAY,StillPlaying,1008699.0
127.15111804,127,11,PLAY,Writing,1008699.0
128.002903938,128,10,PLAY,StillPlaying,1207152.0
131.933099031,131,11,PLAY,Writing,1207152.0
132.003112078,132,10,PLAY,StillPlaying,782553.0
136.002882004,136,9,PLAY,StillPlaying,1008699.0
136.561839104,136,10,PLAY,Writing,1473801.0
140.002851009,140,9,PLAY,StillPlaying,782553.0
144.00285697,144,8,PLAY,StillPlaying,1008699.0
145.310687065,145,9,PLAY,Writing,2087347.0
148.003073931,148,8,PLAY,StillPlaying,782553.0
152.003180027,152,7,PLAY,StillPlaying,1008699.0
152.850172997,152,8,PLAY,Writing,1473801.0
156.00286293,156,7,PLAY,StillPlaying,782553.0
159.006750107,159,8,PLAY,Writing,1207152.0
160.002923012,160,7,PLAY,StillPlaying,1008699.0
162.427457094,162,8,PLAY,Writing,1008699.0
164.002835989,164,7,PLAY,StillPlaying,782553.0
165.530593157,165,8,PLAY,Writing,782553.0
168.002846003,168,7,PLAY,StillPlaying,1008699.0
169.116194963,169,8,PLAY,Writing,1008699.0
172.003029108,172,7,PLAY,StillPlaying,1207152.0
172.490512133,172,8,PLAY,Writing,782553.0
174.643820047,174,9,PLAY,Writing,577751.0
176.002897978,176,8,PLAY,StillPlaying,1473801.0
177.429756165,177,9,PLAY,Writing,782553.0
180.002887964,180,8,PLAY,StillPlaying,2087347.0
182.645532131,182,9,PLAY,Writing,1008699.0
184.002933025,184,8,PLAY,StillPlaying,1473801.0
186.750510931,186,9,PLAY,Writing,782553.0
188.002923012,188,8,PLAY,StillPlaying,1207152.0
189.005763054,189,9,PLAY,Writing,577751.0
191.83811903,191,10,PLAY,Writing,782553.0
192.002952099,192,9,PLAY,StillPlaying,1008699.0
194.15547204,194,10,PLAY,Writing,577751.0
196.002942085,196,9,PLAY,StillPlaying,782553.0
197.204170942,197,10,PLAY,Writing,782553.0
199.578693151,199,11,PLAY,Writing,577751.0
200.002943039,200,10,PLAY,StillPlaying,1008699.0
204.003113985,204,9,PLAY,StillPlaying,782553.0
204.004930019,204,10,PLAY,Writing,782553.0
208.002939939,208,9,PLAY,StillPlaying,577751.0
208.213043928,208,10,PLAY,Writing,1008699.0
212.002934933,212,9,PLAY,StillPlaying,782553.0
213.891498089,213,10,PLAY,Writing,1207152.0
216.002928972,216,9,PLAY,StillPlaying,1008699.0
218.053557158,218,10,PLAY,Writing,782553.0
220.002936125,220,9,PLAY,StillPlaying,782553.0
222.17652297,222,10,PLAY,Writing,1008699.0
224.002947092,224,9,PLAY,StillPlaying,577751.0
225.617582083,225,10,PLAY,Writing,782553.0
228.002931118,228,9,PLAY,StillPlaying,782553.0
228.147372961,228,10,PLAY,Writing,577751.0
232.002917051,232,9,PLAY,StillPlaying,577751.0
232.472494125,232,10,PLAY,Writing,782553.0
236.002949953,236,9,PLAY,StillPlaying,782553.0
236.036184072,236,10,PLAY,Writing,577751.0
239.358402014,239,11,PLAY,Writing,782553.0
240.002920151,240,10,PLAY,StillPlaying,577751.0
243.791995049,243,11,PLAY,Writing,577751.0
244.003090143,244,10,PLAY,StillPlaying,782553.0
247.954759121,247,11,PLAY,Writing,782553.0
248.002918959,248,10,PLAY,StillPlaying,1008699.0
252.002867937,252,9,PLAY,StillPlaying,1207152.0
253.231557131,253,10,PLAY,Writing,1008699.0
256.002958059,256,9,PLAY,StillPlaying,782553.0
258.375193119,258,10,PLAY,Writing,1207152.0
260.002882957,260,9,PLAY,StillPlaying,1008699.0
