EpochTime,CurrentPlaybackTime,CurrentBufferSize,CurrentPlaybackState,Action,Bitrate
264.001218796,264,7,PLAY,StillPlaying,2087347.0
265.616096973,265,8,PLAY,Writing,782553.0
268.001194954,268,7,PLAY,StillPlaying,1473801.0
270.062879801,270,8,PLAY,Writing,1008699.0
271.740217924,271,9,PLAY,Writing,577751.0
272.001206875,272,8,PLAY,StillPlaying,2087347.0
272.181052923,272,9,PLAY,Writing,782553.0
273.176850796,273,10,PLAY,Writing,1008699.0
276.001259804,276,9,PLAY,StillPlaying,1473801.0
277.598663807,277,10,PLAY,Writing,1207152.0
280.001236916,280,9,PLAY,StillPlaying,2087347.0
280.424254894,280,10,PLAY,Writing,1473801.0
283.084447861,283,11,PLAY,Writing,2087347.0
284.001468897,284,10,PLAY,StillPlaying,1473801.0
288.00116396,288,9,PLAY,StillPlaying,1008699.0
292.001149893,292,8,PLAY,StillPlaying,1207152.0
295.945431948,295,9,PLAY,Writing,1473801.0
296.001349926,296,8,PLAY,StillPlaying,782553.0
297.841635942,297,9,PLAY,Writing,1207152.0
299.158140898,299,10,PLAY,Writing,1473801.0
300.001367807,300,9,PLAY,StillPlaying,1008699.0
300.632717848,300,10,PLAY,Writing,2087347.0
301.764306784,301,11,PLAY,Writing,1473801.0
304.001253843,304,10,PLAY,StillPlaying,577751.0
308.00147891,308,9,PLAY,StillPlaying,782553.0
310.884734869,310,10,PLAY,Writing,2087347.0
312.001233816,312,9,PLAY,StillPlaying,1008699.0
313.399461985,313,10,PLAY,Writing,2409742.0
316.001233816,316,9,PLAY,StillPlaying,1207152.0
320.001182795,320,8,PLAY,StillPlaying,1473801.0
324.00117898,324,7,PLAY,StillPlaying,2087347.0
328.001185894,328,6,PLAY,StillPlaying,1473801.0
332.001224995,332,5,PLAY,StillPlaying,1207152.0
336.001186848,336,4,PLAY,StillPlaying,1473801.0
340.001177788,340,3,PLAY,StillPlaying,2087347.0
344.001185894,344,2,PLAY,StillPlaying,1473801.0
348.001186848,348,1,PLAY,StillPlaying,2087347.0
352.001170874,352,0,PLAY,StillPlaying,2409742.0
356.001279831,356,0,BUFFERING,Play-Buffering,0
380.075973988,356,1,BUFFERING,Writing,2944291.0
380.076746941,356,1,PLAY,Buffering-Play,0
380.077671766,356,0,PLAY,StillPlaying,2944291.0
380.374441862,356,1,PLAY,Writing,509091.0
380.546094894,356,2,PLAY,Writing,378355.0
380.778952837,356,3,PLAY,Writing,509091.0
380.965350866,356,4,PLAY,Writing,378355.0
381.085631847,357,5,PLAY,Writing,255865.0
381.268035889,357,6,PLAY,Writing,323047.0
381.999397993,357,7,PLAY,Writing,378355.0
382.510331869,358,8,PLAY,Writing,509091.0
383.430004835,359,9,PLAY,Writing,577751.0
384.078260899,360,8,PLAY,StillPlaying,509091.0
384.371991873,360,9,PLAY,Writing,782553.0
386.638032913,362,10,PLAY,Writing,1008699.0
388.078239918,364,9,PLAY,StillPlaying,378355.0
388.914468765,364,10,PLAY,Writing,1207152.0
389.725988865,365,11,PLAY,Writing,1473801.0
392.078255892,368,10,PLAY,StillPlaying,509091.0
396.078220844,372,9,PLAY,StillPlaying,378355.0
396.237646818,372,10,PLAY,Writing,2087347.0
398.472828865,374,11,PLAY,Writing,2409742.0
400.07822299,376,10,PLAY,StillPlaying,255865.0
404.07822299,380,9,PLAY,StillPlaying,323047.0
404.878690958,380,10,PLAY,Writing,2944291.0
408.078276873,384,9,PLAY,StillPlaying,378355.0
411.4685359,387,10,PLAY,Writing,3340509.0
412.078255892,388,9,PLAY,StillPlaying,509091.0
415.926933765,391,10,PLAY,Writing,2944291.0
416.078241825,392,9,PLAY,StillPlaying,577751.0
419.884018898,395,10,PLAY,Writing,2409742.0
420.078255892,396,9,PLAY,StillPlaying,782553.0
422.382131815,398,10,PLAY,Writing,2944291.0
424.078304768,400,9,PLAY,StillPlaying,1008699.0
425.121997833,401,10,PLAY,Writing,2409742.0
428.078235865,404,9,PLAY,StillPlaying,1207152.0
428.164407969,404,10,PLAY,Writing,2944291.0
430.342712879,406,11,PLAY,Writing,3340509.0
432.078323841,408,10,PLAY,StillPlaying,1473801.0
436.047923803,411,11,PLAY,Writing,2944291.0
436.078232765,412,10,PLAY,StillPlaying,2087347.0
440.078445911,416,9,PLAY,StillPlaying,2409742.0
441.49660778,417,10,PLAY,Writing,3340509.0
443.885093927,419,11,PLAY,Writing,3613836.0
444.078232765,420,10,PLAY,StillPlaying,2944291.0
448.078210831,424,9,PLAY,StillPlaying,3340509.0
450.84322691,426,10,PLAY,Writing,3936261.0
452.078240871,428,9,PLAY,StillPlaying,2944291.0
454.507074833,430,10,PLAY,Writing,3936261.0
456.078227997,432,9,PLAY,StillPlaying,2409742.0
456.979065895,432,10,PLAY,Writing,3936261.0
458.897076845,434,11,PLAY,Writing,3936261.0
460.078225851,436,10,PLAY,StillPlaying,2944291.0
464.078508854,440,9,PLAY,StillPlaying,2409742.0
468.078192949,444,8,PLAY,StillPlaying,2944291.0
472.078196764,448,7,PLAY,StillPlaying,3340509.0
476.078203917,452,6,PLAY,StillPlaying,2944291.0
480.07818079,456,5,PLAY,StillPlaying,3340509.0
484.07821393,460,4,PLAY,StillPlaying,3613836.0
488.07819581,464,3,PLAY,StillPlaying,3936261.0
492.078192949,468,2,PLAY,StillPlaying,3936261.0
496.078571796,472,1,PLAY,StillPlaying,3936261.0
500.078914881,476,0,PLAY,StillPlaying,3936261.0
504.078506947,480,0,STOP,Stopped,0
