EpochTime,CurrentPlaybackTime,CurrentBufferSize,CurrentPlaybackState,Action,Bitrate
268.002686977,268,9,PLAY,StillPlaying,177437.0
270.712891817,270,10,PLAY,Writing,128503.0
272.002699852,272,9,PLAY,StillPlaying,217761.0
274.80063796,274,10,PLAY,Writing,177437.0
276.002678871,276,9,PLAY,StillPlaying,255865.0
278.816306829,278,10,PLAY,Writing,128503.0
280.002689838,280,9,PLAY,StillPlaying,323047.0
282.592221975,282,10,PLAY,Writing,88783.0
284.002689838,284,9,PLAY,StillPlaying,255865.0
286.401016951,286,10,PLAY,Writing,128503.0
288.002683878,288,9,PLAY,StillPlaying,323047.0
289.856230974,289,10,PLAY,Writing,88783.0
292.002698898,292,9,PLAY,StillPlaying,255865.0
292.897625923,292,10,PLAY,Writing,128503.0
295.222121,295,11,PLAY,Writing,88783.0
296.002707958,296,10,PLAY,StillPlaying,217761.0
299.307707787,299,11,PLAY,Writing,128503.0
300.002683878,300,10,PLAY,StillPlaying,255865.0
303.349061966,303,11,PLAY,Writing,177437.0
304.002687931,304,10,PLAY,StillPlaying,177437.0
307.366042852,307,11,PLAY,Writing,217761.0
308.002668858,308,10,PLAY,StillPlaying,128503.0
312.002695799,312,9,PLAY,StillPlaying,177437.0
314.097750902,314,10,PLAY,Writing,255865.0
316.002686024,316,9,PLAY,StillPlaying,128503.0
319.124991894,319,10,PLAY,Writing,323047.0
320.002679825,320,9,PLAY,StillPlaying,88783.0
324.002671003,324,8,PLAY,StillPlaying,128503.0
325.885798931,325,9,PLAY,Writing,378355.0
328.002707005,328,8,PLAY,StillPlaying,88783.0
332.002668858,332,7,PLAY,StillPlaying,128503.0
334.969688892,334,8,PLAY,Writing,323047.0
336.002679825,336,7,PLAY,StillPlaying,88783.0
340.002714872,340,6,PLAY,StillPlaying,128503.0
341.454535007,341,7,PLAY,Writing,217761.0
344.002677917,344,6,PLAY,StillPlaying,177437.0
346.37605691,346,7,PLAY,Writing,177437.0
348.00264883,348,6,PLAY,StillPlaying,217761.0
351.345769882,351,7,PLAY,Writing,128503.0
352.002897978,352,6,PLAY,StillPlaying,255865.0
355.820222855,355,7,PLAY,Writing,177437.0
356.002718925,356,6,PLAY,StillPlaying,323047.0
358.970093966,358,7,PLAY,Writing,88783.0
360.002719879,360,6,PLAY,StillPlaying,378355.0
362.200114965,362,7,PLAY,Writing,128503.0
364.002715826,364,6,PLAY,StillPlaying,323047.0
365.247028828,365,7,PLAY,Writing,88783.0
368.002768993,368,6,PLAY,StillPlaying,217761.0
368.976879835,368,7,PLAY,Writing,128503.0
372.002779961,372,6,PLAY,StillPlaying,177437.0
372.337365866,372,7,PLAY,Writing,88783.0
376.002757788,376,6,PLAY,StillPlaying,128503.0
376.406992912,376,7,PLAY,Writing,128503.0
379.304033995,379,8,PLAY,Writing,88783.0
380.002722979,380,7,PLAY,StillPlaying,177437.0
382.204659939,382,8,PLAY,Writing,128503.0
384.002803802,384,7,PLAY,StillPlaying,88783.0
385.172421932,385,8,PLAY,Writing,88783.0
388.002779007,388,7,PLAY,StillPlaying,128503.0
389.202972889,389,8,PLAY,Writing,128503.0
392.002735853,392,7,PLAY,StillPlaying,88783.0
392.598340988,392,8,PLAY,Writing,88783.0
396.00274086,396,7,PLAY,StillPlaying,128503.0
396.235301971,396,8,PLAY,Writing,128503.0
399.468504906,399,9,PLAY,Writing,88783.0
400.002727985,400,8,PLAY,StillPlaying,88783.0
403.906690836,403,9,PLAY,Writing,128503.0
404.002721786,404,8,PLAY,StillPlaying,128503.0
407.815128803,407,9,PLAY,Writing,88783.0
408.002724886,408,8,PLAY,StillPlaying,88783.0
411.992033005,411,9,PLAY,Writing,128503.0
412.003311872,412,8,PLAY,StillPlaying,128503.0
